customer_id,segment,plan,contract_type,region,tenure,mrr,logins_per_month,days_since_login,features_used,support_tickets,nps_score,csat_score,num_products,start_date,churn,login_tenure_ratio,support_burden,mrr_log,is_inactive_30d,is_inactive_60d,nps_bucket,is_detractor,is_new_customer,is_early_tenure,is_mature_tenure,churn_probability,risk_level,model_used
CUST-01536,SMB,Pro,Monthly,LATAM,40.6,114.36,32.0,4,12,2,8,1,5,2021-09-02,1,0.7881773399014778,0.04926108374384236,4.748057673536639,0,0,Passive,0,0,0,1,0.0206,Low,xgboost
CUST-00154,SMB,Starter,Annual,North America,6.4,174.33,8.4,2,17,0,2,5,1,2021-12-11,0,1.3125,0.0,5.166669912482037,0,0,Detractor,1,0,1,0,0.0206,Low,xgboost
CUST-00770,Mid-Market,Pro,Annual,North America,15.0,550.51,12.3,3,4,2,9,5,2,2021-10-28,0,0.8200000000000001,0.13333333333333333,6.312659970895441,0,0,Promoter,0,0,0,1,0.0206,Low,xgboost
CUST-01843,SMB,Starter,Monthly,North America,61.1,115.77,10.1,43,11,1,0,4,5,2021-08-11,0,0.1653027823240589,0.016366612111292964,4.760206188087624,1,0,Detractor,1,0,0,1,0.0206,Low,xgboost
CUST-00760,Mid-Market,Enterprise,Annual,North America,12.7,1547.31,12.9,47,14,1,8,5,2,2022-01-14,0,1.0157480314960632,0.07874015748031496,7.3449192924985685,1,0,Passive,0,0,0,1,0.0205,Low,xgboost
CUST-00414,Mid-Market,Pro,Monthly,North America,27.1,445.06,8.1,26,7,0,6,2,1,2021-10-22,0,0.29889298892988925,0.0,6.100453472119812,0,0,Detractor,1,0,0,1,0.0205,Low,xgboost
CUST-01231,Enterprise,Enterprise,Annual,North America,15.7,2809.69,0.0,13,3,1,4,4,3,2021-07-23,0,0.0,0.06369426751592357,7.941185283786354,0,0,Detractor,1,0,0,1,0.0204,Low,xgboost
CUST-01159,Enterprise,Enterprise,Multi-year,North America,21.5,975.67,9.5,21,16,3,7,4,1,2021-03-22,0,0.4418604651162791,0.13953488372093023,6.884148826306462,0,0,Passive,0,0,0,1,0.0204,Low,xgboost
CUST-00717,Mid-Market,Pro,Monthly,LATAM,5.5,447.03,4.8,13,4,2,10,5,1,2021-09-11,0,0.8727272727272727,0.36363636363636365,6.104860194458691,0,0,Promoter,0,0,1,0,0.0203,Low,xgboost
CUST-00449,SMB,Starter,Annual,Europe,42.7,97.54,22.5,7,12,1,5,4,1,2021-09-13,0,0.5269320843091334,0.023419203747072598,4.590462557115817,0,0,Detractor,1,0,0,1,0.0203,Low,xgboost
CUST-01220,SMB,Pro,Monthly,North America,7.9,95.28,9.3,26,7,1,8,5,4,2021-06-01,0,1.1772151898734178,0.12658227848101264,4.567260612914871,0,0,Passive,0,0,1,0,0.0203,Low,xgboost
CUST-01421,SMB,Starter,Annual,North America,45.9,96.37,13.9,8,10,0,10,1,5,2022-02-05,0,0.3028322440087146,0.0,4.578518154990665,0,0,Promoter,0,0,0,1,0.0203,Low,xgboost
CUST-01461,SMB,Starter,Annual,North America,2.8,125.5,8.9,1,14,1,7,4,4,2021-08-23,0,3.178571428571429,0.35714285714285715,4.840242308167575,0,0,Passive,0,1,0,0,0.0203,Low,xgboost
CUST-00031,Mid-Market,Pro,Monthly,North America,11.1,1054.58,0.2,26,14,2,10,5,5,2021-06-21,0,0.018018018018018018,0.1801801801801802,6.961845657879009,0,0,Promoter,0,0,1,0,0.0202,Low,xgboost
CUST-01380,Mid-Market,Pro,Monthly,North America,5.0,889.31,2.3,10,1,3,4,4,2,2022-01-26,0,0.45999999999999996,0.6,6.791569716685477,0,0,Detractor,1,0,1,0,0.0201,Low,xgboost
CUST-01250,Mid-Market,Pro,Annual,North America,60.6,848.78,4.7,26,1,1,1,5,2,2021-11-30,0,0.07755775577557755,0.0165016501650165,6.74497749245436,0,0,Detractor,1,0,0,1,0.02,Low,xgboost
CUST-01710,Mid-Market,Enterprise,Annual,Europe,1.9,658.49,22.0,8,8,3,10,2,3,2021-06-18,0,11.578947368421053,1.5789473684210527,6.491466809040135,0,0,Promoter,0,1,0,0,0.02,Low,xgboost
CUST-00663,Mid-Market,Pro,Annual,North America,36.6,470.89,4.4,9,15,3,4,5,1,2021-03-21,0,0.12021857923497269,0.08196721311475409,6.156745907577529,0,0,Detractor,1,0,0,1,0.02,Low,xgboost
CUST-01762,Mid-Market,Enterprise,Monthly,North America,30.2,710.74,2.1,9,19,1,2,4,5,2021-03-04,0,0.06953642384105961,0.033112582781456956,6.567712676182383,0,0,Detractor,1,0,0,1,0.02,Low,xgboost
CUST-00974,SMB,Starter,Monthly,North America,49.9,77.38,13.5,9,11,2,10,4,4,2021-03-15,0,0.27054108216432865,0.04008016032064128,4.361568792771485,0,0,Promoter,0,0,0,1,0.0198,Low,xgboost
CUST-01194,Mid-Market,Enterprise,Annual,North America,11.0,439.05,8.2,6,6,4,8,5,4,2021-05-16,0,0.7454545454545454,0.36363636363636365,6.086888356819821,0,0,Passive,0,0,1,0,0.0198,Low,xgboost
CUST-00644,SMB,Pro,Annual,Europe,12.2,147.99,24.6,16,8,0,10,5,4,2021-05-23,0,2.016393442622951,0.0,5.003879189599248,0,0,Promoter,0,0,0,1,0.0198,Low,xgboost
CUST-00503,SMB,Starter,Monthly,North America,17.0,92.92,0.8,21,1,1,7,5,4,2022-01-21,0,0.047058823529411764,0.058823529411764705,4.5424433560797866,0,0,Passive,0,0,0,1,0.0197,Low,xgboost
CUST-00433,Mid-Market,Pro,Annual,North America,29.5,544.8,0.5,8,7,0,3,4,3,2021-09-18,0,0.01694915254237288,0.0,6.302252608274238,0,0,Detractor,1,0,0,1,0.0197,Low,xgboost
CUST-01886,SMB,Pro,Annual,North America,13.7,80.62,20.7,15,19,1,7,5,1,2021-09-15,0,1.510948905109489,0.07299270072992702,4.402074329977659,0,0,Passive,0,0,0,1,0.0197,Low,xgboost
CUST-01156,Mid-Market,Pro,Monthly,Europe,7.3,318.24,54.5,6,1,3,5,5,5,2021-10-10,0,7.465753424657534,0.4109589041095891,5.765943171007808,0,0,Detractor,1,0,1,0,0.0196,Low,xgboost
CUST-01497,Mid-Market,Pro,Monthly,North America,11.8,706.37,2.7,10,14,3,9,4,1,2021-08-25,0,0.2288135593220339,0.2542372881355932,6.561553867051066,0,0,Promoter,0,0,1,0,0.0196,Low,xgboost
CUST-01457,Mid-Market,Pro,Annual,APAC,52.7,367.42,13.7,2,13,2,8,4,3,2021-02-16,0,0.25996204933586337,0.03795066413662239,5.909223591724071,0,0,Passive,0,0,0,1,0.0194,Low,xgboost
CUST-01845,Enterprise,Pro,Annual,North America,72.0,985.94,0.3,41,3,2,5,5,1,2021-05-30,0,0.004166666666666667,0.027777777777777776,6.894609247312122,1,0,Detractor,1,0,0,1,0.0194,Low,xgboost
CUST-01838,SMB,Starter,Annual,Europe,10.1,140.89,10.4,11,4,2,8,5,2,2021-12-02,0,1.0297029702970297,0.19801980198019803,4.9550521095192215,0,0,Passive,0,0,1,0,0.0194,Low,xgboost
CUST-01831,Enterprise,Enterprise,Annual,Europe,4.8,2327.5,12.6,90,18,1,6,2,2,2022-01-01,0,2.625,0.20833333333333334,7.752979562422432,1,1,Detractor,1,0,1,0,0.0194,Low,xgboost
CUST-01391,SMB,Starter,Monthly,North America,25.2,58.71,7.3,4,3,3,8,1,1,2022-03-05,1,0.2896825396825397,0.11904761904761905,4.089499510558901,0,0,Passive,0,0,0,1,0.0193,Low,xgboost
CUST-01534,SMB,Starter,Monthly,North America,42.6,118.72,2.3,15,3,1,8,5,5,2022-05-05,0,0.05399061032863849,0.023474178403755867,4.785155682984498,0,0,Passive,0,0,0,1,0.0193,Low,xgboost
CUST-01873,SMB,Pro,Monthly,Europe,55.0,80.99,45.3,2,12,3,8,4,1,2021-02-28,0,0.8236363636363636,0.05454545454545454,4.406597288608086,0,0,Passive,0,0,0,1,0.0193,Low,xgboost
CUST-01630,SMB,Pro,Annual,North America,37.3,53.54,0.8,14,3,0,9,3,5,2022-01-29,0,0.02144772117962467,0.0,3.9989343774174424,0,0,Promoter,0,0,0,1,0.0192,Low,xgboost
CUST-00417,SMB,Starter,Monthly,Europe,61.4,181.27,17.3,0,14,1,7,4,5,2021-11-27,0,0.28175895765472314,0.016286644951140065,5.205489104236842,0,0,Passive,0,0,0,1,0.0192,Low,xgboost
CUST-00443,SMB,Pro,Annual,North America,3.1,83.29,1.6,3,16,0,5,3,1,2021-10-25,0,0.5161290322580645,0.0,4.434263234009391,0,0,Detractor,1,0,1,0,0.0192,Low,xgboost
CUST-01881,Mid-Market,Pro,Annual,North America,6.2,782.25,3.9,15,19,1,0,4,5,2021-11-06,0,0.6290322580645161,0.16129032258064516,6.663451929832301,0,0,Detractor,1,0,1,0,0.0192,Low,xgboost
CUST-00492,Mid-Market,Pro,Monthly,Europe,3.3,161.95,5.2,1,19,2,8,4,4,2021-04-18,0,1.575757575757576,0.6060606060606061,5.093443405283571,0,0,Passive,0,0,1,0,0.0192,Low,xgboost
CUST-01865,Enterprise,Pro,Multi-year,Europe,28.3,1013.47,11.1,4,12,2,0,4,4,2022-01-31,0,0.39222614840989395,0.0706713780918728,6.922121587611284,0,0,Detractor,1,0,0,1,0.0192,Low,xgboost
CUST-00566,Mid-Market,Enterprise,Annual,North America,43.0,505.16,1.0,7,13,0,8,5,2,2021-02-06,0,0.023255813953488372,0.0,6.226852824838629,0,0,Passive,0,0,0,1,0.0189,Low,xgboost
CUST-00666,SMB,Pro,Monthly,Europe,3.1,64.72,5.9,8,9,0,4,5,5,2021-12-30,0,1.903225806451613,0.0,4.185403293169068,0,0,Detractor,1,0,1,0,0.0189,Low,xgboost
CUST-01206,Mid-Market,Pro,Annual,North America,13.4,804.32,30.0,4,6,3,0,4,2,2022-01-17,0,2.2388059701492535,0.22388059701492538,6.691239713958148,0,0,Detractor,1,0,0,1,0.0189,Low,xgboost
CUST-01706,SMB,Starter,Monthly,North America,64.6,62.71,6.5,13,7,1,6,5,4,2021-03-26,0,0.10061919504643964,0.015479876160990714,4.154341536128396,0,0,Detractor,1,0,0,1,0.0188,Low,xgboost
CUST-00448,Mid-Market,Pro,Annual,Europe,35.1,381.7,3.0,4,13,0,6,5,3,2021-01-21,0,0.08547008547008547,0.0,5.947251392431657,0,0,Detractor,1,0,0,1,0.0187,Low,xgboost
CUST-01065,SMB,Starter,Monthly,North America,30.1,157.89,42.1,2,7,3,9,3,5,2021-12-21,0,1.398671096345515,0.09966777408637874,5.068212138900275,0,0,Promoter,0,0,0,1,0.0187,Low,xgboost
CUST-01429,Mid-Market,Pro,Monthly,APAC,72.0,611.76,11.9,59,18,1,6,4,4,2021-06-15,0,0.16527777777777777,0.013888888888888888,6.417973342144496,1,0,Detractor,1,0,0,1,0.0187,Low,xgboost
CUST-00654,Mid-Market,Enterprise,Annual,Europe,50.9,518.63,12.5,1,10,2,5,1,2,2021-09-15,0,0.2455795677799607,0.03929273084479371,6.253117019850299,0,0,Detractor,1,0,0,1,0.0187,Low,xgboost
CUST-01318,Mid-Market,Enterprise,Annual,North America,16.9,198.53,23.4,6,19,3,9,1,4,2021-03-26,0,1.3846153846153846,0.1775147928994083,5.29596460096444,0,0,Promoter,0,0,0,1,0.0186,Low,xgboost
CUST-01382,SMB,Starter,Monthly,North America,25.3,76.03,13.7,3,16,3,6,4,4,2021-11-22,0,0.541501976284585,0.11857707509881422,4.344194956364874,0,0,Detractor,1,0,0,1,0.0185,Low,xgboost
CUST-01626,Mid-Market,Enterprise,Monthly,North America,11.4,1061.31,1.0,2,5,2,6,4,1,2021-05-22,0,0.08771929824561403,0.17543859649122806,6.968201061278326,0,0,Detractor,1,0,1,0,0.0184,Low,xgboost
CUST-01722,SMB,Pro,Annual,North America,6.6,68.33,14.9,10,6,1,8,5,3,2022-03-28,0,2.257575757575758,0.15151515151515152,4.238877712954399,0,0,Passive,0,0,1,0,0.0184,Low,xgboost
CUST-00563,SMB,Starter,Annual,Europe,24.7,87.05,2.2,8,10,2,10,3,2,2022-05-11,0,0.08906882591093118,0.08097165991902834,4.4779048349422155,0,0,Promoter,0,0,0,1,0.0184,Low,xgboost
CUST-00686,Mid-Market,Pro,Monthly,North America,5.0,359.43,5.6,2,10,1,7,4,5,2021-04-15,0,1.1199999999999999,0.2,5.887297763113363,0,0,Passive,0,0,1,0,0.0182,Low,xgboost
CUST-00839,Mid-Market,Starter,Annual,North America,0.7,626.75,0.2,13,5,2,10,3,3,2021-04-14,0,0.2,2.0,6.442141998037695,0,0,Promoter,0,1,0,0,0.0182,Low,xgboost
CUST-00434,SMB,Starter,Monthly,APAC,5.4,55.27,2.0,42,11,0,10,4,3,2022-01-23,0,0.37037037037037035,0.0,4.030161533445187,1,0,Promoter,0,0,1,0,0.0181,Low,xgboost
CUST-00299,Mid-Market,Pro,Monthly,Europe,12.6,568.08,0.2,20,5,0,8,4,1,2021-12-10,0,0.015873015873015876,0.0,6.344021021782966,0,0,Passive,0,0,0,1,0.018,Low,xgboost
CUST-01292,SMB,Starter,Monthly,APAC,29.9,169.96,1.5,8,19,1,8,4,4,2022-05-13,0,0.05016722408026756,0.033444816053511704,5.141429611010892,0,0,Passive,0,0,0,1,0.018,Low,xgboost
CUST-00690,SMB,Starter,Monthly,North America,12.2,75.35,14.4,2,15,0,5,4,2,2022-04-10,0,1.1803278688524592,0.0,4.335328031664641,0,0,Detractor,1,0,0,1,0.0179,Low,xgboost
CUST-01875,Mid-Market,Pro,Annual,Europe,23.7,304.17,4.0,24,1,2,8,3,1,2021-09-29,0,0.16877637130801687,0.08438818565400844,5.7208689983797,0,0,Passive,0,0,0,1,0.0179,Low,xgboost
CUST-00796,Enterprise,Enterprise,Annual,APAC,2.9,1838.5,22.0,76,15,4,3,3,2,2021-04-14,0,7.586206896551724,1.3793103448275863,7.5172490745448295,1,1,Detractor,1,1,0,0,0.0178,Low,xgboost
CUST-00965,SMB,Starter,Monthly,North America,31.6,88.88,15.5,31,3,2,8,1,5,2021-08-05,0,0.49050632911392406,0.06329113924050632,4.498475447317128,1,0,Passive,0,0,0,1,0.0177,Low,xgboost
CUST-00083,SMB,Starter,Monthly,LATAM,5.0,50.31,3.4,2,17,1,9,4,3,2021-11-04,0,0.6799999999999999,0.2,3.9378856649538734,0,0,Promoter,0,0,1,0,0.0177,Low,xgboost
CUST-01856,SMB,Starter,Annual,North America,72.0,65.2,8.7,9,11,0,9,4,5,2021-02-03,0,0.12083333333333332,0.0,4.192680462942962,0,0,Promoter,0,0,0,1,0.0177,Low,xgboost
CUST-01634,Mid-Market,Starter,Annual,Europe,18.4,1145.56,8.9,12,2,1,0,4,1,2021-10-15,0,0.4836956521739131,0.05434782608695653,7.044521434116589,0,0,Detractor,1,0,0,1,0.0177,Low,xgboost
CUST-01855,Enterprise,Enterprise,Multi-year,North America,1.7,1944.41,9.1,14,11,1,5,3,3,2022-03-24,0,5.352941176470588,0.5882352941176471,7.573228030753166,0,0,Detractor,1,1,0,0,0.0176,Low,xgboost
CUST-01082,SMB,Pro,Monthly,Europe,18.5,54.1,0.1,7,7,1,9,3,4,2021-03-30,0,0.005405405405405406,0.05405405405405406,4.009149716158869,0,0,Promoter,0,0,0,1,0.0176,Low,xgboost
CUST-00165,SMB,Starter,Monthly,Europe,9.8,83.36,24.2,17,15,1,8,3,2,2021-01-10,0,2.4693877551020407,0.1020408163265306,4.435093355610574,0,0,Passive,0,0,1,0,0.0176,Low,xgboost
CUST-01558,SMB,Starter,Annual,APAC,3.0,77.43,5.7,20,12,1,6,5,4,2021-08-09,0,1.9000000000000001,0.3333333333333333,4.362206507224575,0,0,Detractor,1,0,1,0,0.0176,Low,xgboost
CUST-01754,SMB,Starter,Monthly,North America,9.7,81.33,27.6,4,19,1,6,4,4,2021-11-06,0,2.8453608247422686,0.10309278350515465,4.410735561310335,0,0,Detractor,1,0,1,0,0.0175,Low,xgboost
CUST-01513,Enterprise,Enterprise,Annual,APAC,1.4,2378.25,8.1,6,9,2,9,3,3,2021-06-12,0,5.785714285714286,1.4285714285714286,7.774540590952453,0,0,Promoter,0,1,0,0,0.0175,Low,xgboost
CUST-00015,SMB,Starter,Monthly,North America,4.2,119.06,9.2,10,7,2,10,5,4,2021-08-19,0,2.1904761904761902,0.47619047619047616,4.787991617823697,0,0,Promoter,0,0,1,0,0.0174,Low,xgboost
CUST-01109,Mid-Market,Pro,Monthly,Europe,23.6,916.89,2.4,4,15,0,5,5,3,2021-04-22,0,0.10169491525423728,0.0,6.822077557732756,0,0,Detractor,1,0,0,1,0.0174,Low,xgboost
CUST-01085,Enterprise,Enterprise,Annual,North America,15.1,580.09,2.1,8,11,0,8,4,1,2021-08-16,0,0.13907284768211922,0.0,6.364905650190947,0,0,Passive,0,0,0,1,0.0173,Low,xgboost
CUST-00265,Enterprise,Enterprise,Multi-year,Europe,3.7,1354.62,0.5,54,13,2,8,4,4,2022-02-13,0,0.13513513513513511,0.5405405405405405,7.212014193238698,1,0,Passive,0,0,1,0,0.0172,Low,xgboost
CUST-00642,SMB,Pro,Annual,APAC,6.2,75.95,49.8,10,4,2,8,5,1,2021-09-16,0,8.032258064516128,0.3225806451612903,4.343155860284888,0,0,Passive,0,0,1,0,0.0171,Low,xgboost
CUST-01688,SMB,Starter,Annual,North America,34.5,70.86,0.2,14,17,2,10,4,4,2021-04-22,0,0.005797101449275362,0.057971014492753624,4.274719781685373,0,0,Promoter,0,0,0,1,0.0171,Low,xgboost
CUST-00516,SMB,Starter,Monthly,North America,14.3,57.3,2.6,0,13,2,10,5,4,2021-10-01,0,0.18181818181818182,0.13986013986013984,4.065602093356446,0,0,Promoter,0,0,0,1,0.0171,Low,xgboost
CUST-00694,SMB,Pro,Annual,Europe,3.5,168.18,9.3,31,9,3,9,4,5,2021-05-05,0,2.6571428571428575,0.8571428571428571,5.130963236875869,1,0,Promoter,0,0,1,0,0.017,Low,xgboost
CUST-01335,Enterprise,Enterprise,Annual,Europe,4.0,532.58,10.6,53,18,3,5,4,1,2021-10-16,0,2.65,0.75,6.279609012639604,1,0,Detractor,1,0,1,0,0.0169,Low,xgboost
CUST-01707,Mid-Market,Enterprise,Annual,North America,24.0,312.41,26.3,14,15,2,5,4,4,2021-06-29,0,1.0958333333333334,0.08333333333333333,5.747512237517526,0,0,Detractor,1,0,0,1,0.0168,Low,xgboost
CUST-00182,SMB,Starter,Annual,North America,43.3,106.17,29.1,61,6,3,9,5,2,2021-11-25,0,0.6720554272517322,0.06928406466512703,4.674416358724906,1,1,Promoter,0,0,0,1,0.0168,Low,xgboost
CUST-00818,SMB,Pro,Annual,North America,1.2,47.32,21.8,27,12,0,8,5,4,2021-01-26,0,18.166666666666668,0.0,3.8778455536265595,0,0,Passive,0,1,0,0,0.0168,Low,xgboost
CUST-00213,Mid-Market,Pro,Monthly,North America,12.4,551.78,3.0,17,11,1,9,5,1,2021-03-11,0,0.24193548387096772,0.08064516129032258,6.314960092348896,0,0,Promoter,0,0,0,1,0.0168,Low,xgboost
CUST-01148,Mid-Market,Enterprise,Monthly,APAC,4.8,928.46,17.6,33,7,6,8,5,3,2022-01-05,0,3.666666666666667,1.25,6.834603772346327,1,0,Passive,0,0,1,0,0.0168,Low,xgboost
CUST-00309,Mid-Market,Enterprise,Annual,North America,8.3,716.55,25.7,86,8,1,9,5,4,2022-01-31,0,3.0963855421686746,0.12048192771084336,6.575842631616941,1,1,Promoter,0,0,1,0,0.0168,Low,xgboost
CUST-01365,Mid-Market,Pro,Monthly,APAC,28.5,323.03,1.4,24,18,2,8,4,4,2021-07-04,0,0.04912280701754386,0.07017543859649122,5.780836104098492,0,0,Passive,0,0,0,1,0.0168,Low,xgboost
CUST-00171,Mid-Market,Starter,Annual,APAC,0.9,562.88,4.5,33,18,1,5,4,1,2021-08-13,0,4.5,1.0,6.334841462902725,1,0,Detractor,1,1,0,0,0.0168,Low,xgboost
CUST-00728,Mid-Market,Enterprise,Annual,Europe,0.9,499.22,19.2,52,7,2,7,4,1,2021-08-01,0,19.2,2.0,6.215048001650577,1,0,Passive,0,1,0,0,0.0168,Low,xgboost
CUST-01805,SMB,Starter,Annual,North America,56.8,156.26,7.4,4,18,1,1,4,3,2021-05-11,0,0.1302816901408451,0.017605633802816902,5.05790048656337,0,0,Detractor,1,0,0,1,0.0167,Low,xgboost
CUST-01385,Mid-Market,Pro,Monthly,LATAM,7.8,505.86,0.9,15,10,1,8,3,2,2021-11-16,0,0.11538461538461539,0.12820512820512822,6.228234831336849,0,0,Passive,0,0,1,0,0.0167,Low,xgboost
CUST-01819,Mid-Market,Enterprise,Annual,North America,34.0,350.83,8.2,5,6,3,7,4,1,2021-06-03,0,0.24117647058823527,0.08823529411764706,5.8631481043925335,0,0,Passive,0,0,0,1,0.0165,Low,xgboost
CUST-01920,SMB,Starter,Monthly,APAC,38.5,71.79,14.9,22,19,0,8,1,1,2021-10-11,0,0.38701298701298703,0.0,4.287578583130166,0,0,Passive,0,0,0,1,0.0165,Low,xgboost
CUST-00997,Enterprise,Pro,Annual,North America,13.8,2148.82,12.7,58,16,1,8,5,2,2022-01-08,0,0.9202898550724636,0.07246376811594203,7.673139396686683,1,0,Passive,0,0,0,1,0.0164,Low,xgboost
CUST-01702,SMB,Pro,Annual,North America,2.1,65.63,60.0,3,8,0,6,4,5,2021-08-23,0,28.57142857142857,0.0,4.199154926574446,0,0,Detractor,1,1,0,0,0.0164,Low,xgboost
CUST-01315,SMB,Starter,Monthly,North America,12.8,78.24,36.3,25,13,0,4,3,2,2022-03-29,0,2.8359374999999996,0.0,4.37248122183035,0,0,Detractor,1,0,0,1,0.0164,Low,xgboost
CUST-01891,SMB,Starter,Annual,North America,7.9,147.74,17.6,13,12,0,5,4,5,2021-10-02,0,2.2278481012658227,0.0,5.002199815275154,0,0,Detractor,1,0,1,0,0.0163,Low,xgboost
CUST-01314,Mid-Market,Enterprise,Annual,North America,12.7,270.32,2.4,7,13,1,10,3,2,2022-04-12,0,0.1889763779527559,0.07874015748031496,5.603298936077879,0,0,Promoter,0,0,0,1,0.0163,Low,xgboost
CUST-00913,Mid-Market,Pro,Monthly,Europe,51.2,403.29,16.2,20,16,1,4,4,2,2021-04-19,0,0.31640624999999994,0.01953125,6.002132442232496,0,0,Detractor,1,0,0,1,0.0163,Low,xgboost
CUST-01470,Mid-Market,Pro,Annual,APAC,8.2,624.5,1.9,7,19,2,8,5,2,2021-10-05,0,0.23170731707317074,0.24390243902439027,6.438551329906966,0,0,Passive,0,0,1,0,0.0161,Low,xgboost
CUST-00906,Enterprise,Pro,Multi-year,APAC,61.1,1070.79,2.6,13,7,1,8,3,3,2021-05-23,0,0.0425531914893617,0.016366612111292964,6.977085426918325,0,0,Passive,0,0,0,1,0.016,Low,xgboost
CUST-01080,Enterprise,Enterprise,Annual,North America,44.6,1789.04,1.1,27,10,2,10,2,3,2021-05-17,0,0.024663677130044845,0.04484304932735426,7.48999324495384,0,0,Promoter,0,0,0,1,0.0158,Low,xgboost
CUST-01887,SMB,Starter,Annual,Europe,6.9,74.54,20.1,6,10,1,7,5,3,2021-08-20,0,2.9130434782608696,0.14492753623188406,4.324662317284311,0,0,Passive,0,0,1,0,0.0158,Low,xgboost
CUST-00803,Mid-Market,Enterprise,Monthly,LATAM,31.7,519.19,12.5,13,8,2,8,5,4,2022-05-01,0,0.3943217665615142,0.06309148264984227,6.254194129454155,0,0,Passive,0,0,0,1,0.0157,Low,xgboost
CUST-00840,Mid-Market,Pro,Annual,North America,34.8,411.2,5.4,18,9,2,8,5,3,2021-01-14,0,0.15517241379310348,0.0574712643678161,6.021508668456359,0,0,Passive,0,0,0,1,0.0157,Low,xgboost
CUST-00859,Mid-Market,Enterprise,Annual,Europe,31.6,507.21,4.7,8,1,1,7,5,2,2022-04-30,0,0.14873417721518986,0.03164556962025316,6.230894747984872,0,0,Passive,0,0,0,1,0.0156,Low,xgboost
CUST-01806,Mid-Market,Starter,Monthly,North America,11.0,898.86,7.0,29,6,1,5,4,5,2021-01-15,0,0.6363636363636364,0.09090909090909091,6.802239195668735,0,0,Detractor,1,0,1,0,0.0156,Low,xgboost
CUST-01823,Mid-Market,Pro,Annual,APAC,20.3,347.66,44.9,2,4,0,2,4,4,2022-03-15,0,2.2118226600985222,0.0,5.854097235315069,0,0,Detractor,1,0,0,1,0.0156,Low,xgboost
CUST-01491,SMB,Starter,Annual,Europe,47.8,115.02,18.7,2,5,2,3,5,2,2021-06-13,0,0.3912133891213389,0.041841004184100423,4.753762590037918,0,0,Detractor,1,0,0,1,0.0155,Low,xgboost
CUST-00112,SMB,Starter,Annual,Europe,4.7,123.51,4.6,3,18,1,6,3,3,2021-08-07,0,0.978723404255319,0.2127659574468085,4.824386033964322,0,0,Detractor,1,0,1,0,0.0155,Low,xgboost
CUST-01737,SMB,Pro,Annual,North America,20.5,45.39,1.6,9,7,1,10,5,3,2022-03-23,0,0.07804878048780488,0.04878048780487805,3.8370839187636525,0,0,Promoter,0,0,0,1,0.0154,Low,xgboost
CUST-00058,SMB,Starter,Monthly,APAC,72.0,141.42,11.0,41,5,2,9,4,5,2021-04-25,0,0.1527777777777778,0.027777777777777776,4.958780438553979,1,0,Promoter,0,0,0,1,0.0154,Low,xgboost
CUST-00766,Mid-Market,Enterprise,Annual,North America,4.4,440.41,12.0,13,12,2,6,5,3,2022-03-16,0,2.727272727272727,0.45454545454545453,6.089974148754049,0,0,Detractor,1,0,1,0,0.0153,Low,xgboost
CUST-00921,Enterprise,Enterprise,Multi-year,Europe,19.5,1618.93,3.6,19,15,1,9,4,3,2021-12-16,0,0.18461538461538463,0.05128205128205128,7.390138217416313,0,0,Promoter,0,0,0,1,0.0153,Low,xgboost
CUST-00338,Mid-Market,Enterprise,Annual,LATAM,7.8,262.18,0.2,8,9,2,9,3,5,2021-06-24,0,0.025641025641025644,0.25641025641025644,5.572838208721994,0,0,Promoter,0,0,1,0,0.0152,Low,xgboost
CUST-00096,SMB,Pro,Monthly,Europe,70.2,139.37,6.2,23,5,3,10,5,1,2021-10-06,0,0.08831908831908832,0.042735042735042736,4.944281793546234,0,0,Promoter,0,0,0,1,0.0152,Low,xgboost
CUST-00354,SMB,Starter,Monthly,North America,57.5,88.43,4.0,10,9,5,4,5,3,2021-12-23,0,0.06956521739130435,0.08695652173913043,4.49345619635809,0,0,Detractor,1,0,0,1,0.0152,Low,xgboost
CUST-01698,SMB,Starter,Monthly,Europe,28.7,64.19,32.5,2,6,0,6,5,5,2021-04-05,0,1.132404181184669,0.0,4.177306082936448,0,0,Detractor,1,0,0,1,0.0151,Low,xgboost
CUST-01585,Enterprise,Enterprise,Multi-year,North America,7.0,2852.14,6.0,90,10,0,7,4,4,2022-04-17,0,0.8571428571428571,0.0,7.9561754211627225,1,1,Passive,0,0,1,0,0.0151,Low,xgboost
CUST-01274,SMB,Starter,Monthly,APAC,8.1,92.66,9.0,6,18,2,6,5,4,2022-04-22,0,1.1111111111111112,0.2469135802469136,4.539671203755396,0,0,Detractor,1,0,1,0,0.015,Low,xgboost
CUST-00261,Mid-Market,Starter,Annual,North America,10.4,565.82,4.9,1,10,0,6,1,4,2021-06-15,0,0.47115384615384615,0.0,6.340041793009098,0,0,Detractor,1,0,1,0,0.015,Low,xgboost
CUST-01574,Enterprise,Enterprise,Annual,North America,2.1,2194.19,7.3,2,17,2,0,4,2,2022-02-13,0,3.476190476190476,0.9523809523809523,7.694023882127604,0,0,Detractor,1,1,0,0,0.015,Low,xgboost
CUST-00764,Mid-Market,Pro,Monthly,North America,13.5,756.85,9.1,11,13,1,8,5,2,2021-12-02,0,0.674074074074074,0.07407407407407407,6.6304854768776655,0,0,Passive,0,0,0,1,0.015,Low,xgboost
