CustomerID,Segment,Plan,ContractType,Region,tenure_months,MRR,LoginsPerMonth,DaysSinceLastLogin,FeaturesUsed,SupportTickets,NPSScore,CSATScore,NumProducts,StartDate,Churn
CUST-01435,SMB,Starter,Monthly,North America,1.5,81.63,47.4,9,4,2,1,2,4,2021-03-27,0
CUST-01436,SMB,Pro,Annual,North America,11.8,59.6,14.7,26,11,1,6,2,2,2021-12-17,0
CUST-01437,SMB,Starter,Monthly,APAC,9.4,112.85,10.2,0,17,2,5,3,4,2021-12-29,0
CUST-01438,Mid-Market,Enterprise,Annual,North America,16.8,384.2,0.5,13,10,2,7,4,2,2021-06-05,0
CUST-01439,SMB,Starter,Annual,Europe,10.4,87.23,5.6,32,17,1,9,3,3,2022-04-20,0
CUST-01440,Mid-Market,Enterprise,Annual,North America,48.9,523.87,10.0,4,12,4,9,5,4,2021-05-11,0
CUST-01441,Enterprise,Enterprise,Annual,APAC,13.8,2695.7,19.1,3,10,0,6,5,3,2022-01-21,0
CUST-01442,SMB,Starter,Annual,North America,21.3,114.7,6.9,22,10,3,6,3,1,2022-03-11,0
CUST-01443,Mid-Market,Starter,Monthly,Europe,40.8,659.99,38.6,4,6,3,8,5,3,2021-03-15,0
CUST-01444,SMB,Starter,Annual,Europe,2.9,34.45,3.8,3,17,3,4,1,4,2022-03-01,1
CUST-01445,Enterprise,Enterprise,Annual,Europe,4.7,3224.59,16.4,7,19,4,2,2,1,2021-08-27,0
CUST-01446,SMB,Pro,Annual,North America,2.0,147.37,6.5,7,2,3,5,4,2,2022-03-02,1
CUST-01447,Mid-Market,Pro,Annual,Europe,2.7,412.3,8.0,31,4,0,3,5,5,2021-03-09,0
CUST-01448,Mid-Market,Pro,Annual,North America,12.9,549.64,19.5,14,18,1,6,5,4,2021-12-31,0
CUST-01449,Enterprise,Enterprise,Annual,North America,7.0,1400.48,4.2,8,4,3,10,2,5,2021-05-09,0
CUST-01450,Mid-Market,Starter,Annual,North America,9.9,229.35,1.2,11,6,2,3,3,5,2021-09-22,0
CUST-01451,SMB,Starter,Annual,Europe,72.0,59.53,8.8,46,14,1,9,5,1,2021-04-01,0
CUST-01452,Mid-Market,Pro,Annual,North America,3.1,402.85,9.0,2,7,0,8,3,2,2022-02-02,0
CUST-01453,Enterprise,Enterprise,Annual,LATAM,14.0,1735.35,19.1,3,12,0,8,5,3,2021-05-31,0
CUST-01454,Mid-Market,Pro,Annual,Europe,1.9,340.71,41.4,49,2,4,3,1,1,2021-05-01,0
CUST-01455,SMB,Pro,Monthly,North America,6.9,59.66,0.7,47,18,0,3,4,2,2021-12-03,0
CUST-01456,Enterprise,Pro,Annual,Europe,13.5,1991.21,10.7,3,13,1,3,4,3,2021-12-29,0
CUST-01457,Mid-Market,Pro,Annual,APAC,52.7,367.42,13.7,2,13,2,8,4,3,2021-02-16,0
CUST-01458,Mid-Market,Pro,Monthly,North America,8.9,621.43,51.1,8,5,0,9,5,2,2021-03-24,0
CUST-01459,SMB,Starter,Annual,Europe,1.2,105.08,34.3,1,7,3,10,2,3,2021-06-10,0
CUST-01460,Mid-Market,Enterprise,Annual,Europe,8.8,1295.64,15.0,16,12,1,6,4,4,2021-03-01,0
CUST-01461,SMB,Starter,Annual,North America,2.8,125.5,8.9,1,14,1,7,4,4,2021-08-23,0
CUST-01462,Mid-Market,Pro,Monthly,APAC,4.7,551.06,2.1,1,1,1,7,2,1,2021-04-05,0
CUST-01463,SMB,Pro,Monthly,North America,17.3,62.42,5.8,10,10,0,5,2,3,2021-11-25,0
CUST-01464,Mid-Market,Pro,Monthly,North America,1.3,562.34,10.6,47,9,1,6,3,3,2022-04-22,1
CUST-01465,Enterprise,Pro,Multi-year,APAC,11.2,2279.11,15.5,8,10,0,9,3,2,2021-10-18,0
CUST-01466,SMB,Starter,Monthly,Europe,16.9,65.15,12.1,7,7,2,6,5,4,2021-01-28,0
CUST-01467,Enterprise,Enterprise,Multi-year,APAC,9.9,2736.39,15.0,93,16,0,10,4,5,2021-06-23,0
CUST-01468,SMB,Starter,Annual,Europe,0.5,45.73,6.7,11,12,5,5,4,1,2021-09-02,0
CUST-01469,Enterprise,Enterprise,Multi-year,Europe,72.0,1813.73,15.6,7,12,3,6,5,4,2021-04-12,0
CUST-01470,Mid-Market,Pro,Annual,APAC,8.2,624.5,1.9,7,19,2,8,5,2,2021-10-05,0
CUST-01471,Mid-Market,Pro,Monthly,North America,27.1,445.67,2.1,3,13,3,2,4,1,2022-01-04,0
CUST-01472,Mid-Market,Pro,Monthly,APAC,7.1,460.31,2.1,11,18,0,10,4,5,2021-05-16,0
CUST-01473,Enterprise,Enterprise,Multi-year,Europe,11.6,1892.75,26.6,9,3,4,9,4,1,2021-01-05,0
CUST-01474,SMB,Starter,Monthly,North America,8.9,57.27,0.9,5,7,0,8,2,4,2022-04-24,1
CUST-01475,SMB,Starter,Monthly,Europe,7.5,127.94,19.4,3,1,0,10,5,5,2021-05-21,0
CUST-01476,Mid-Market,Pro,Monthly,North America,0.5,332.75,3.2,6,3,0,0,5,2,2021-11-27,0
CUST-01477,Mid-Market,Pro,Annual,Europe,8.0,567.86,7.6,11,14,2,7,4,1,2021-01-31,0
CUST-01478,Mid-Market,Pro,Annual,Europe,39.6,589.97,29.7,1,4,2,10,4,4,2021-06-01,0
CUST-01479,Mid-Market,Pro,Monthly,LATAM,21.1,342.12,10.6,3,19,1,7,4,2,2022-02-15,0
CUST-01480,SMB,Starter,Annual,North America,2.8,82.37,2.8,44,6,3,0,4,5,2021-06-17,0
CUST-01481,Mid-Market,Enterprise,Annual,Europe,16.1,347.5,4.0,12,9,1,3,3,1,2022-04-15,0
CUST-01482,SMB,Starter,Monthly,North America,40.1,139.55,30.4,1,11,1,7,4,3,2022-03-07,0
CUST-01483,SMB,Starter,Monthly,Europe,21.7,50.73,6.7,18,15,0,8,5,4,2021-06-05,0
CUST-01484,SMB,Starter,Monthly,Europe,2.9,61.59,10.6,1,9,4,3,4,4,2021-03-01,1
CUST-01485,SMB,Starter,Annual,Europe,36.4,49.03,7.4,20,11,6,7,1,3,2022-05-07,0
CUST-01486,SMB,Starter,Annual,APAC,6.5,46.48,5.7,21,10,5,0,4,2,2021-04-29,1
CUST-01487,SMB,Starter,Monthly,APAC,10.9,151.19,3.0,16,2,0,7,4,4,2022-03-24,0
CUST-01488,Mid-Market,Pro,Annual,North America,13.4,621.24,13.9,20,14,0,10,5,2,2021-12-08,0
CUST-01489,SMB,Starter,Monthly,North America,34.2,84.62,15.2,1,4,0,8,5,5,2021-11-18,0
CUST-01490,SMB,Pro,Monthly,Europe,48.3,61.52,3.9,19,2,2,7,4,3,2021-01-29,1
CUST-01491,SMB,Starter,Annual,Europe,47.8,115.02,18.7,2,5,2,3,5,2,2021-06-13,0
CUST-01492,SMB,Starter,Monthly,North America,0.5,57.53,23.1,6,14,1,4,5,5,2021-10-19,0
CUST-01493,SMB,Starter,Monthly,Europe,45.9,109.89,30.4,43,15,3,1,5,1,2021-07-15,0
CUST-01494,SMB,Starter,Monthly,North America,1.0,56.43,2.1,10,19,0,9,4,4,2021-07-12,0
CUST-01495,Mid-Market,Pro,Annual,North America,5.6,386.37,4.3,51,6,1,1,4,3,2021-05-11,1
CUST-01496,Mid-Market,Pro,Annual,APAC,13.0,677.17,23.6,1,15,1,6,4,1,2022-05-05,0
CUST-01497,Mid-Market,Pro,Monthly,North America,11.8,706.37,2.7,10,14,3,9,4,1,2021-08-25,0
CUST-01498,SMB,Pro,Monthly,North America,16.7,101.6,0.0,1,8,0,9,5,1,2021-10-31,0
CUST-01499,SMB,Starter,Monthly,North America,11.8,52.57,24.6,15,12,2,8,3,2,2021-01-14,0
CUST-01500,Enterprise,Enterprise,Annual,APAC,49.0,1672.73,4.7,1,4,7,8,5,4,2022-01-28,0
CUST-01501,SMB,Starter,Monthly,LATAM,5.0,85.18,6.4,3,6,1,2,4,3,2021-06-25,0
CUST-01502,SMB,Pro,Annual,Europe,5.8,56.96,7.1,4,11,1,3,3,4,2022-05-15,0
CUST-01503,SMB,Starter,Monthly,North America,45.6,138.44,22.6,21,7,1,8,4,4,2021-07-13,1
CUST-01504,SMB,Starter,Monthly,LATAM,1.4,30.61,4.9,3,4,1,6,3,4,2021-08-08,0
CUST-01505,SMB,Starter,Monthly,Europe,16.9,58.59,26.7,28,15,0,0,2,5,2022-04-25,0
CUST-01506,SMB,Pro,Annual,APAC,20.6,65.25,11.5,2,1,6,9,5,5,2022-04-30,0
CUST-01507,Mid-Market,Pro,Annual,APAC,12.7,160.3,9.0,1,9,2,8,5,5,2022-05-14,0
CUST-01508,SMB,Starter,Annual,North America,21.3,45.77,4.7,8,8,0,6,3,5,2021-12-06,0
CUST-01509,Mid-Market,Pro,Monthly,Europe,3.4,642.09,3.4,58,12,1,2,5,4,2021-01-06,0
CUST-01510,Mid-Market,Pro,Monthly,North America,34.5,506.09,11.7,2,7,1,8,1,4,2021-01-12,0
CUST-01511,Mid-Market,Starter,Monthly,North America,2.7,938.11,7.1,2,18,2,6,4,3,2021-07-20,0
CUST-01512,Mid-Market,Enterprise,Annual,APAC,9.2,927.69,29.0,21,1,1,5,1,3,2021-02-10,0
CUST-01513,Enterprise,Enterprise,Annual,APAC,1.4,2378.25,8.1,6,9,2,9,3,3,2021-06-12,0
CUST-01514,SMB,Starter,Annual,Europe,14.2,90.68,8.6,19,7,0,6,3,3,2021-08-18,0
CUST-01515,SMB,Starter,Monthly,Europe,19.9,82.14,6.5,3,14,1,3,5,3,2021-11-29,0
CUST-01516,SMB,Pro,Monthly,North America,51.0,27.66,18.7,9,1,1,7,5,5,2022-02-19,0
CUST-01517,Mid-Market,Enterprise,Annual,North America,24.2,286.23,6.6,5,13,2,9,5,4,2021-12-07,0
CUST-01518,Enterprise,Enterprise,Multi-year,North America,14.0,2082.18,3.8,9,15,1,9,4,3,2021-02-16,0
CUST-01519,SMB,Pro,Monthly,Europe,48.6,102.35,23.8,22,5,2,9,5,2,2021-10-02,0
CUST-01520,Enterprise,Pro,Annual,Europe,11.7,2245.7,10.9,22,5,0,7,4,3,2021-08-27,0
CUST-01521,SMB,Starter,Monthly,North America,14.8,55.98,10.7,11,14,0,9,4,3,2022-05-06,1
CUST-01522,Enterprise,Enterprise,Multi-year,LATAM,16.3,2909.87,11.3,40,14,1,10,5,4,2022-04-18,0
CUST-01523,SMB,Starter,Monthly,North America,9.5,144.75,15.2,5,14,0,7,5,5,2022-03-15,0
CUST-01524,SMB,Pro,Annual,APAC,32.8,116.42,4.5,4,5,3,6,1,1,2021-04-30,0
CUST-01525,SMB,Starter,Monthly,Europe,3.7,118.85,0.4,14,11,2,9,4,4,2021-05-13,0
CUST-01526,SMB,Starter,Annual,North America,14.6,63.97,20.0,15,19,4,10,4,5,2021-03-31,0
CUST-01527,SMB,Starter,Annual,APAC,23.1,123.03,1.7,1,5,2,10,4,2,2022-04-27,0
CUST-01528,SMB,Starter,Monthly,Europe,42.2,84.8,15.4,14,4,2,5,4,1,2022-01-10,0
CUST-01529,Mid-Market,Pro,Annual,Europe,38.8,613.53,1.0,7,15,0,10,4,5,2022-04-26,0
CUST-01530,SMB,Starter,Monthly,Europe,12.8,92.59,5.6,21,7,2,7,1,5,2021-01-31,0
CUST-01531,SMB,Starter,Annual,North America,18.5,76.21,0.8,25,5,1,5,4,4,2021-02-09,0
CUST-01532,Mid-Market,Starter,Monthly,Europe,9.0,354.46,8.9,12,15,2,10,4,5,2021-12-29,0
CUST-01533,Mid-Market,Pro,Annual,LATAM,11.4,483.84,12.7,0,14,1,10,4,3,2021-07-19,0
CUST-01534,SMB,Starter,Monthly,North America,42.6,118.72,2.3,15,3,1,8,5,5,2022-05-05,0
CUST-01535,SMB,Pro,Monthly,North America,48.0,67.05,5.6,21,5,1,10,4,1,2022-04-07,1
CUST-01536,SMB,Pro,Monthly,LATAM,40.6,114.36,32.0,4,12,2,8,1,5,2021-09-02,1
CUST-01537,SMB,Pro,Monthly,North America,2.7,107.43,7.0,9,14,0,7,4,2,2021-01-09,1
CUST-01538,Mid-Market,Enterprise,Annual,Europe,34.2,443.65,19.5,51,5,1,10,3,3,2022-05-02,0
CUST-01539,SMB,Starter,Annual,Europe,53.3,139.43,31.4,5,4,2,10,3,1,2022-02-01,0
CUST-01540,SMB,Starter,Monthly,Europe,8.1,69.39,44.0,4,16,3,6,4,1,2022-05-03,0
CUST-01541,Mid-Market,Starter,Annual,North America,13.2,914.55,27.4,4,7,0,6,5,4,2022-02-25,0
CUST-01542,SMB,Starter,Annual,North America,27.2,95.17,4.6,12,3,1,6,4,4,2021-03-31,0
CUST-01543,Mid-Market,Enterprise,Annual,North America,14.9,496.84,39.4,45,4,0,9,5,3,2021-02-09,0
CUST-01544,SMB,Pro,Annual,Europe,72.0,56.09,20.1,14,6,1,9,4,1,2021-06-21,0
CUST-01545,Enterprise,Enterprise,Annual,Europe,10.9,1930.62,21.8,5,3,2,10,3,2,2021-02-24,0
CUST-01546,SMB,Starter,Annual,Europe,22.5,73.74,0.2,15,1,2,7,3,5,2022-03-26,0
CUST-01547,Mid-Market,Starter,Annual,Europe,28.3,302.26,37.0,15,3,4,9,5,5,2021-08-12,0
CUST-01548,Mid-Market,Starter,Annual,North America,12.3,458.32,18.1,14,8,2,10,4,5,2021-11-20,0
CUST-01549,SMB,Pro,Annual,North America,35.0,58.0,17.5,3,16,1,4,4,4,2021-06-14,0
CUST-01550,Mid-Market,Starter,Annual,APAC,14.2,632.07,1.0,15,7,3,8,2,1,2021-05-06,0
CUST-01551,Enterprise,Enterprise,Annual,Europe,9.5,3372.52,3.2,8,18,1,8,5,1,2021-03-09,0
CUST-01552,Mid-Market,Pro,Annual,North America,2.1,306.08,39.3,0,9,2,9,5,2,2022-02-18,0
CUST-01553,Mid-Market,Enterprise,Annual,North America,9.0,991.81,8.3,12,3,1,8,4,4,2021-10-14,0
CUST-01554,Enterprise,Enterprise,Multi-year,North America,23.8,1899.76,6.1,68,18,3,9,5,2,2022-04-09,0
CUST-01555,SMB,Starter,Annual,North America,45.8,54.16,22.0,6,16,2,6,4,1,2022-01-23,0
CUST-01556,SMB,Starter,Monthly,APAC,5.2,108.32,1.1,51,1,1,4,2,5,2021-08-31,0
CUST-01557,Mid-Market,Starter,Annual,LATAM,7.9,418.23,6.5,2,16,0,9,5,4,2021-09-29,0
CUST-01558,SMB,Starter,Annual,APAC,3.0,77.43,5.7,20,12,1,6,5,4,2021-08-09,0
CUST-01559,Mid-Market,Pro,Monthly,LATAM,21.1,425.34,5.2,2,6,2,5,4,4,2021-01-17,1
CUST-01560,Enterprise,Enterprise,Multi-year,LATAM,58.0,1442.61,4.4,5,9,2,6,3,5,2021-03-06,0
CUST-01561,SMB,Pro,Monthly,Europe,18.4,106.87,2.8,13,13,1,1,3,4,2021-07-24,1
CUST-01562,SMB,Starter,Monthly,North America,17.3,71.34,2.3,13,12,0,9,5,3,2021-09-12,0
CUST-01563,Mid-Market,Pro,Annual,APAC,14.5,281.45,12.3,22,13,1,9,4,4,2021-03-23,0
CUST-01564,SMB,Pro,Monthly,North America,1.7,99.73,30.2,14,18,0,8,5,5,2022-04-06,0
CUST-01565,Mid-Market,Enterprise,Annual,North America,23.5,308.7,8.5,14,19,1,9,4,4,2021-02-01,0
CUST-01566,SMB,Pro,Monthly,North America,16.6,50.44,4.2,37,19,2,6,4,3,2021-08-21,1
CUST-01567,Mid-Market,Pro,Monthly,Europe,19.5,805.65,2.1,9,19,3,5,3,3,2022-01-07,0
CUST-01568,SMB,Starter,Monthly,North America,41.2,49.58,21.3,4,6,1,10,1,4,2021-06-24,0
CUST-01569,Mid-Market,Enterprise,Monthly,North America,27.6,197.95,42.7,3,16,2,7,4,1,2021-08-02,0
CUST-01570,SMB,Starter,Annual,Europe,27.3,102.63,5.2,8,7,0,4,5,1,2022-04-27,0
CUST-01571,Mid-Market,Enterprise,Monthly,APAC,47.2,442.78,4.1,19,7,2,9,3,2,2021-01-30,1
CUST-01572,SMB,Starter,Monthly,Europe,72.0,73.33,11.0,1,19,0,6,4,3,2021-12-03,0
CUST-01573,Mid-Market,Enterprise,Monthly,APAC,15.7,440.9,17.9,2,16,2,4,5,1,2022-02-07,0
CUST-01574,Enterprise,Enterprise,Annual,North America,2.1,2194.19,7.3,2,17,2,0,4,2,2022-02-13,0
CUST-01575,SMB,Starter,Monthly,North America,11.1,59.2,11.9,13,19,0,10,4,1,2021-06-10,1
CUST-01576,SMB,Starter,Annual,Europe,27.9,144.38,15.1,4,16,2,7,5,4,2021-01-01,0
CUST-01577,SMB,Starter,Monthly,Europe,0.5,44.32,38.8,3,16,1,3,5,3,2022-02-06,0
CUST-01578,Mid-Market,Enterprise,Annual,Europe,1.1,597.38,2.2,13,19,2,9,4,1,2021-05-28,0
CUST-01579,Mid-Market,Enterprise,Annual,APAC,1.3,646.42,60.0,21,15,3,10,5,4,2022-04-07,0
CUST-01580,SMB,Pro,Annual,APAC,23.6,59.04,6.0,6,3,3,8,4,2,2021-04-15,0
CUST-01581,SMB,Starter,Monthly,LATAM,12.5,53.12,15.4,13,15,3,0,5,4,2021-07-09,0
CUST-01582,SMB,Starter,Monthly,North America,8.3,120.17,10.2,2,16,1,6,2,2,2021-11-17,0
CUST-01583,Mid-Market,Enterprise,Annual,North America,2.0,336.39,8.0,41,5,2,5,4,1,2022-02-01,1
CUST-01584,SMB,Starter,Annual,Europe,23.7,62.76,14.4,6,19,2,8,1,5,2021-03-28,1
CUST-01585,Enterprise,Enterprise,Multi-year,North America,7.0,2852.14,6.0,90,10,0,7,4,4,2022-04-17,0
CUST-01586,SMB,Starter,Monthly,North America,5.5,81.12,1.6,58,13,2,6,2,5,2021-03-24,1
CUST-01587,Mid-Market,Pro,Annual,North America,19.0,243.65,8.1,23,15,2,8,5,3,2021-12-22,0
CUST-01588,SMB,Pro,Monthly,North America,14.7,160.91,8.9,0,12,2,8,5,5,2021-11-14,1
CUST-01589,SMB,Starter,Monthly,North America,8.1,64.72,2.7,12,17,2,10,5,3,2021-02-28,0
CUST-01590,Mid-Market,Pro,Annual,North America,18.5,425.6,32.9,1,15,2,8,4,1,2022-01-29,0
CUST-01591,Mid-Market,Pro,Annual,Europe,5.7,553.87,3.1,34,4,1,7,5,1,2021-10-30,0
CUST-01592,Enterprise,Pro,Annual,Europe,28.5,2568.13,6.3,23,15,0,9,5,4,2021-12-12,0
CUST-01593,SMB,Pro,Annual,Europe,4.7,175.29,2.0,54,17,0,4,4,5,2021-05-27,0
CUST-01594,SMB,Pro,Annual,Europe,3.1,41.18,9.2,14,11,0,5,4,3,2021-01-20,0
CUST-01595,Mid-Market,Pro,Annual,North America,27.5,695.75,4.4,11,15,1,9,4,3,2021-12-22,0
CUST-01596,Mid-Market,Pro,Annual,North America,22.2,673.04,8.1,11,7,4,7,1,5,2021-06-08,0
CUST-01597,SMB,Starter,Monthly,North America,3.6,75.73,3.1,7,13,2,7,5,1,2022-04-10,0
CUST-01598,SMB,Starter,Monthly,APAC,2.2,109.61,0.7,9,13,2,10,4,1,2022-01-02,1
CUST-01599,SMB,Pro,Monthly,Europe,32.8,116.25,18.1,15,2,1,8,4,3,2021-08-07,0
CUST-01600,Enterprise,Enterprise,Annual,North America,27.0,1150.69,12.3,41,10,1,9,5,4,2021-08-22,0
CUST-01601,SMB,Starter,Monthly,North America,7.1,161.09,5.0,14,18,2,9,4,1,2021-12-02,0
CUST-01602,SMB,Starter,Monthly,LATAM,19.3,42.88,0.6,29,5,0,3,3,2,2022-03-11,1
CUST-01603,SMB,Starter,Monthly,Europe,2.4,50.8,24.1,30,19,1,8,2,3,2021-08-16,0
CUST-01604,SMB,Pro,Monthly,APAC,12.7,72.05,2.2,11,2,9,10,4,5,2021-04-20,0
CUST-01605,SMB,Starter,Monthly,North America,0.5,172.78,32.0,6,4,0,7,1,5,2021-04-07,0
CUST-01606,SMB,Starter,Monthly,North America,8.9,70.72,7.8,15,16,2,9,5,3,2022-01-17,0
CUST-01607,SMB,Starter,Monthly,APAC,1.4,78.98,5.0,9,16,3,8,4,3,2021-01-29,0
CUST-01608,Mid-Market,Enterprise,Monthly,Europe,11.6,886.64,16.2,1,17,1,4,4,1,2022-04-20,0
CUST-01609,SMB,Starter,Monthly,Europe,9.9,70.94,25.1,7,15,1,4,3,3,2021-04-06,0
CUST-01610,SMB,Starter,Monthly,Europe,10.6,49.93,5.6,77,13,0,7,3,3,2021-10-31,1
CUST-01611,Enterprise,Enterprise,Multi-year,Europe,0.8,1692.58,6.3,1,1,0,7,5,2,2021-06-17,0
CUST-01612,Mid-Market,Pro,Monthly,Europe,8.1,865.17,6.8,18,5,2,7,3,5,2021-01-03,0
CUST-01613,SMB,Pro,Monthly,North America,25.4,82.3,30.7,28,1,2,10,5,1,2022-01-09,0
CUST-01614,SMB,Starter,Monthly,North America,8.3,173.17,14.2,16,12,3,2,3,4,2022-01-06,1
CUST-01615,SMB,Starter,Monthly,APAC,22.6,107.47,3.4,13,15,2,6,4,1,2021-09-10,1
CUST-01616,Mid-Market,Enterprise,Annual,North America,8.3,386.33,2.5,18,4,4,7,4,5,2022-05-15,0
CUST-01617,Enterprise,Enterprise,Multi-year,Europe,9.9,2041.28,3.1,8,19,1,10,4,4,2021-01-11,0
CUST-01618,Mid-Market,Pro,Monthly,Europe,14.9,355.43,3.7,1,16,5,7,5,3,2021-03-08,0
CUST-01619,Mid-Market,Pro,Annual,LATAM,54.2,382.69,3.1,49,18,2,9,4,2,2021-11-29,0
CUST-01620,Mid-Market,Starter,Monthly,North America,2.1,2999.62,12.9,8,17,3,9,5,2,2022-04-07,0
CUST-01621,SMB,Pro,Monthly,North America,0.6,120.24,1.5,16,11,1,8,3,5,2021-11-05,1
CUST-01622,SMB,Starter,Monthly,APAC,16.9,112.9,5.9,11,13,3,3,4,5,2021-10-12,0
CUST-01623,Mid-Market,Enterprise,Monthly,APAC,53.6,389.68,11.8,1,9,3,4,3,2,2021-04-17,0
CUST-01624,Enterprise,Enterprise,Multi-year,Europe,72.0,3747.09,4.1,46,17,0,5,4,4,2021-01-24,0
CUST-01625,SMB,Starter,Monthly,Europe,11.9,124.19,0.8,24,17,0,0,4,4,2021-02-09,1
CUST-01626,Mid-Market,Enterprise,Monthly,North America,11.4,1061.31,1.0,2,5,2,6,4,1,2021-05-22,0
CUST-01627,SMB,Pro,Monthly,Europe,18.6,166.55,1.6,60,8,3,8,5,3,2021-12-09,1
CUST-01628,SMB,Starter,Monthly,APAC,14.6,44.27,21.7,20,3,0,3,5,4,2022-04-21,1
CUST-01629,SMB,Pro,Annual,APAC,18.1,51.32,12.9,10,6,3,3,5,3,2021-04-02,0
CUST-01630,SMB,Pro,Annual,North America,37.3,53.54,0.8,14,3,0,9,3,5,2022-01-29,0
CUST-01631,Mid-Market,Pro,Annual,North America,24.7,342.76,6.0,2,8,2,3,4,4,2021-02-21,0
CUST-01632,SMB,Starter,Monthly,Europe,12.4,91.05,3.9,12,12,2,3,4,4,2022-02-28,0
CUST-01633,Mid-Market,Starter,Annual,LATAM,11.2,398.57,10.4,1,4,2,10,3,4,2021-03-10,0
CUST-01634,Mid-Market,Starter,Annual,Europe,18.4,1145.56,8.9,12,2,1,0,4,1,2021-10-15,0
CUST-01635,Enterprise,Pro,Annual,North America,10.9,4284.57,7.9,12,10,3,6,3,5,2022-03-01,0
CUST-01636,SMB,Starter,Annual,North America,11.0,79.79,4.5,31,15,2,0,5,2,2022-04-23,0
CUST-01637,SMB,Starter,Annual,Europe,0.5,174.89,1.8,19,13,2,9,5,1,2022-03-06,0
CUST-01638,SMB,Starter,Monthly,North America,3.4,145.08,16.3,4,15,4,8,5,1,2021-07-23,0
CUST-01639,Enterprise,Pro,Annual,APAC,12.1,1670.07,25.4,33,19,1,0,5,4,2022-04-21,0
CUST-01640,Enterprise,Pro,Annual,APAC,31.1,895.35,34.6,13,18,5,8,5,1,2021-03-14,1
CUST-01641,SMB,Starter,Monthly,Europe,5.9,73.32,0.7,14,13,1,3,3,2,2021-01-12,1
CUST-01642,Mid-Market,Enterprise,Annual,North America,13.3,386.36,16.2,3,1,1,7,5,1,2022-02-12,0
CUST-01643,SMB,Starter,Monthly,APAC,7.6,86.89,15.6,29,16,1,8,1,1,2022-01-07,0
CUST-01644,Mid-Market,Pro,Annual,North America,2.0,518.17,35.3,40,8,2,3,2,4,2021-04-07,0
CUST-01645,SMB,Starter,Monthly,North America,57.2,82.04,3.5,22,6,0,7,1,5,2022-01-18,0
CUST-01646,Mid-Market,Pro,Monthly,LATAM,34.7,616.51,16.3,42,3,1,7,3,2,2021-08-25,0
CUST-01647,SMB,Starter,Annual,APAC,1.5,49.26,0.7,5,16,3,10,5,4,2022-02-28,0
CUST-01648,Mid-Market,Pro,Annual,APAC,22.9,589.43,12.0,30,2,2,10,5,1,2021-07-09,0
CUST-01649,Mid-Market,Pro,Monthly,North America,7.7,419.37,5.2,10,2,1,8,3,2,2021-01-15,0
CUST-01650,Mid-Market,Pro,Annual,North America,72.0,541.64,17.6,3,15,2,10,2,3,2022-01-11,0
CUST-01651,SMB,Starter,Monthly,North America,6.5,117.33,23.9,17,10,0,8,3,1,2021-08-09,0
CUST-01652,SMB,Starter,Monthly,North America,4.9,49.02,5.4,17,1,3,10,4,5,2021-03-10,1
CUST-01653,SMB,Starter,Monthly,APAC,15.1,71.49,8.9,5,15,2,7,4,1,2021-05-28,0
CUST-01654,SMB,Pro,Monthly,North America,32.4,76.3,1.5,0,1,0,8,5,5,2022-03-31,0
CUST-01655,SMB,Pro,Monthly,Europe,3.8,65.13,6.5,3,16,2,9,3,3,2021-06-08,0
CUST-01656,Enterprise,Pro,Multi-year,North America,22.2,2866.46,5.4,8,18,4,10,5,4,2021-07-17,0
CUST-01657,Mid-Market,Pro,Annual,North America,1.1,374.82,2.4,3,5,3,0,1,4,2021-07-22,1
CUST-01658,SMB,Starter,Monthly,LATAM,45.2,64.06,27.0,3,5,1,2,4,4,2021-01-26,0
CUST-01659,SMB,Starter,Monthly,North America,1.5,60.22,1.9,7,10,1,10,3,2,2022-04-20,1
CUST-01660,SMB,Starter,Monthly,North America,44.2,123.82,12.1,49,12,2,8,4,5,2022-02-11,1
CUST-01661,Mid-Market,Starter,Annual,North America,12.1,410.6,26.5,22,10,1,10,2,1,2022-03-29,0
CUST-01662,SMB,Starter,Monthly,North America,10.7,96.16,29.2,6,2,1,9,5,2,2021-07-13,0
CUST-01663,Enterprise,Pro,Annual,Europe,65.2,4408.04,18.9,45,1,1,9,3,2,2021-09-21,0
CUST-01664,SMB,Starter,Annual,North America,72.0,77.64,2.3,16,16,0,6,4,1,2022-01-13,0
CUST-01665,Enterprise,Enterprise,Annual,Europe,18.9,3120.43,20.4,9,18,2,5,1,3,2021-03-02,0
CUST-01666,Enterprise,Enterprise,Multi-year,APAC,2.4,3902.78,3.9,9,7,2,8,4,4,2021-12-29,0
CUST-01667,SMB,Starter,Monthly,Europe,12.7,120.65,30.7,8,4,2,10,3,3,2021-04-23,0
CUST-01668,Enterprise,Pro,Annual,North America,13.6,1986.6,14.8,4,10,1,9,5,3,2021-02-06,0
CUST-01669,SMB,Pro,Annual,Europe,13.0,103.43,18.5,7,10,1,7,1,4,2022-03-19,0
CUST-01670,Mid-Market,Pro,Monthly,North America,15.2,298.76,1.1,11,11,2,9,4,3,2021-07-18,0
CUST-01671,SMB,Pro,Monthly,Europe,0.5,58.56,10.5,11,3,0,8,4,2,2021-06-11,0
CUST-01672,Enterprise,Pro,Multi-year,Europe,22.4,1570.32,20.7,22,14,1,10,5,1,2021-01-23,0
CUST-01673,Enterprise,Enterprise,Annual,North America,22.4,4900.77,23.7,7,13,3,5,2,2,2022-02-19,0
